254,0,0,0,0
255,0,0,0,0
256,0,0,0,0
257,0,0,0,0
258,0,0,0,0
259,0,0,0,0
260,0,0,0,0
261,0,0,0,0
262,0,0,0,0
263,0,0,0,0
264,0,0,0,0
265,0,0,0,0
266,0,0,0,0
267,0,0,0,0
268,0,0,0,0
269,0,0,0,0
270,0,0,0,0
271,0,0,0,0
272,0,0,0,0
273,0,0,0,0
274,0,0,0,0
275,0,0,0,0
276,0,0,0,0
277,0,0,0,0
278,0,0,0,0
279,0,0,0,0
280,0,0,0,0
281,0,0,0,0
282,0,0,0,0
283,0,0,0,0
284,0,0,0,0
285,0,0,0,0
286,0,0,0,0
287,0,0,0,0
288,0,0,0,0
289,0,0,0,0
290,0,0,0,0
291,0,0,0,0
292,0,0,0,0
293,0,0,0,0
294,0,0,0,0
295,0,0,0,0
296,0,0,0,0
297,0,0,0,0
298,0,0,0,0
299,0,0,0,0
300,0,0,0,0
301,0,0,0,0
302,0,0,0,0
303,0,0,0,0
304,0,0,0,0
305,0,0,0,0
306,0,0,0,0
307,0,0,0,0
308,0,0,0,0
309,0,0,0,0
310,0,0,0,0
311,0,0,0,0
312,0,0,0,0
313,0,0,0,0
314,0,0,0,0
315,0,0,0,0
316,0,0,0,0
317,0,0,0,0
318,0,0,0,0
319,0,0,0,0
320,0,0,0,0
321,0,0,0,0
322,0,0,0,0
323,0,0,0,0
324,0,0,0,0
325,0,0,0,0
326,0,0,0,0
327,0,0,0,0
328,0,0,0,0
329,0,0,0,0
330,0,0,0,0
331,0,0,0,0
332,0,0,0,0
333,0,0,0,0
334,0,0,0,0
335,0,0,0,0
336,0,0,0,0
337,0,0,0,0
338,0,0,0,0
339,0,0,0,0
340,0,0,0,0
341,0,0,0,0
342,0,0,0,0
343,0,0,0,0
344,0,0,0,0
345,0,0,0,0
346,0,0,0,0
347,0,0,0,0
348,0,0,0,0
349,0,0,0,0
350,0,0,0,0
351,0,0,0,0
352,0,0,0,0
353,0,0,0,0
354,0,0,0,0
355,0,0,0,0
356,0,0,0,0
357,0,0,0,0
358,0,0,0,0
359,0,0,0,0
360,0,0,0,0
361,0,0,0,0
362,0,0,0,0
363,0,0,0,0
364,0,0,0,0
365,0,0,0,0
366,0,0,0,0
367,0,0,0,0
368,0,0,0,0
369,0,0,0,0
370,0,0,0,0
371,0,0,0,0
372,0,0,0,0
373,0,0,0,0
374,0,0,0,0
375,0,0,0,0
376,0,0,0,0
377,0,0,0,0
378,0,0,0,0
379,0,0,0,0
380,0,0,0,0
381,0,0,0,0
382,0,0,0,0
383,0,0,0,0
384,0,0,0,0
385,0,0,0,0
386,0,0,0,0
387,0,0,0,0
388,0,0,0,0
389,0,0,0,0
390,0,0,0,0
391,0,0,0,0
392,0,0,0,0
393,0,0,0,0
394,0,0,0,0
395,0,0,0,0
396,0,0,0,0
397,0,0,0,0
398,0,0,0,0
399,0,0,0,0
400,0,0,0,0
401,0,0,0,0
402,0,0,0,0
403,0,0,0,0
404,0,0,0,0
405,0,0,0,0
406,0,0,0,0
407,0,0,0,0
408,0,0,0,0
409,0,0,0,0
410,0,0,0,0
411,0,0,0,0
412,0,0,0,0
413,0,0,0,0
414,0,0,0,0
415,0,0,0,0
416,0,0,0,0
417,0,0,0,0
418,0,0,0,0
419,0,0,0,0
420,0,0,0,0
421,0,0,0,0
422,0,0,0,0
423,0,0,0,0
424,0,0,0,0
425,0,0,0,0
426,0,0,0,0
427,0,0,0,0
428,0,0,0,0
429,0,0,0,0
430,0,0,0,0
431,0,0,0,0
432,0,0,0,0
433,0,0,0,0
434,0,0,0,0
435,0,0,0,0
436,0,0,0,0
437,0,0,0,0
438,0,0,0,0
439,0,0,0,0
440,0,0,0,0
441,0,0,0,0
442,0,0,0,0
443,0,0,0,0
444,0,0,0,0
445,0,0,0,0
446,0,0,0,0
447,0,0,0,0
448,0,0,0,0
449,0,0,0,0
450,0,0,0,0
451,0,0,0,0
452,0,0,0,0
453,0,0,0,0
454,0,0,0,0
455,0,0,0,0
456,0,0,0,0
457,0,0,0,0
458,0,0,0,0
459,0,0,0,0
460,0,0,0,0
461,0,0,0,0
462,0,0,0,0
463,0,0,0,0
464,0,0,0,0
465,0,0,0,0
466,0,0,0,0
467,0,0,0,0
468,0,0,0,0
469,0,0,0,0
470,0,0,0,0
471,0,0,0,0
472,0,0,0,0
473,0,0,0,0
474,0,0,0,0
475,0,0,0,0
476,0,0,0,0
477,0,0,0,0
478,0,0,0,0
479,0,0,0,0
480,0,0,0,0
481,0,0,0,0
482,0,0,0,0
483,0,0,0,0
484,0,0,0,0
485,0,0,0,0
486,0,0,0,0
487,0,0,0,0
488,0,0,0,0
489,0,0,0,0
490,0,0,0,0
491,0,0,0,0
492,0,0,0,0
493,0,0,0,0
494,0,0,0,0
495,0,0,0,0
496,0,0,0,0
497,0,0,0,0
498,0,0,0,0
499,0,0,0,0
500,0,0,0,0
501,0,0,0,0
502,0,0,0,0
503,0,0,0,0
504,0,0,0,0
505,0,0,0,0
506,0,0,0,0
507,0,0,0,0
508,0,0,0,0
509,0,0,0,0
510,0,0,0,0
511,0,0,0,0
512,0,0,0,0
513,0,0,0,0
514,0,0,0,0
515,0,0,0,0
516,0,0,0,0
517,0,0,0,0
518,0,0,0,0
519,0,0,0,0
520,0,0,0,0
521,0,0,0,0
522,0,0,0,0
523,0,0,0,0
524,0,0,0,0
525,0,0,0,0
526,0,0,0,0
527,0,0,0,0
528,0,0,0,0
529,0,0,0,0
530,0,0,0,0
531,0,0,0,0
532,0,0,0,0
533,0,0,0,0
534,0,0,0,0
535,0,0,0,0
536,0,0,0,0
537,0,0,0,0
538,0,0,0,0
539,0,0,0,0
540,0,0,0,0
541,0,0,0,0
542,0,0,0,0
543,0,0,0,0
544,0,0,0,0
545,0,0,0,0
546,0,0,0,0
547,0,0,0,0
548,0,0,0,0
549,0,0,0,0
550,0,0,0,0
551,0,0,0,0
552,0,0,0,0
553,0,0,0,0
554,0,0,0,0
555,0,0,0,0
556,0,0,0,0
557,0,0,0,0
558,0,0,0,0
559,0,0,0,0
560,0,0,0,0
561,0,0,0,0
562,0,0,0,0
563,0,0,0,0
564,0,0,0,0
565,0,0,0,0
566,0,0,0,0
567,0,0,0,0
568,0,0,0,0
569,0,0,0,0
570,0,0,0,0
571,364,471,28,47
572,372,469,44,62
573,379,463,42,67
574,390,465,54,71
575,405,460,53,78
576,423,458,49,61
577,444,456,53,71
578,469,460,54,73
579,480,457,53,80
580,501,457,60,87
581,513,454,57,87
582,521,451,72,94
583,524,443,77,91
584,522,434,99,92
585,516,422,111,105
586,505,407,113,106
587,491,392,113,119
588,475,378,112,117
589,461,365,125,130
590,445,351,130,117
591,431,337,125,108
592,404,327,120,120
593,391,318,118,121
594,381,312,119,118
595,374,308,121,115
596,368,306,122,116
597,368,306,128,112
598,370,304,129,103
599,371,303,120,106
600,370,302,123,109
601,373,302,124,106
602,374,301,119,103
603,377,300,120,104
604,379,301,119,104
605,380,299,117,99
606,382,300,115,98
607,384,300,123,104
608,382,303,115,106
609,384,304,112,99
610,384,304,110,97
611,385,304,106,100
612,377,301,106,101
613,377,302,104,102
614,377,301,106,102
615,375,303,109,103
616,374,303,108,102
617,373,303,101,107
618,366,304,104,102
619,362,304,104,103
620,362,304,101,96
621,361,306,112,95
622,360,304,104,87
623,359,305,105,92
624,355,305,104,95
625,353,305,104,94
626,354,306,100,82
627,351,307,107,89
628,349,307,107,90
629,349,307,106,91
630,348,309,103,89
631,344,311,102,90
632,337,311,102,97
633,341,310,104,96
634,343,310,105,97
635,347,312,106,92
636,351,316,110,91
637,357,323,111,89
638,363,337,117,93
639,368,357,119,93
640,374,385,133,105
641,385,402,120,100
642,402,438,81,91
643,412,456,65,92
644,0,0,0,0
645,0,0,0,0
646,0,0,0,0
647,0,0,0,0
648,0,0,0,0
649,0,0,0,0
650,0,0,0,0
651,0,0,0,0
652,0,0,0,0
653,0,0,0,0
654,0,0,0,0
655,0,0,0,0
656,0,0,0,0
657,0,0,0,0
658,0,0,0,0
659,0,0,0,0
660,0,0,0,0
661,0,0,0,0
662,0,0,0,0
663,0,0,0,0
664,0,0,0,0
665,0,0,0,0
666,0,0,0,0
667,0,0,0,0
668,0,0,0,0
669,0,0,0,0
670,0,0,0,0
671,0,0,0,0
672,0,0,0,0
673,0,0,0,0
674,0,0,0,0
675,0,0,0,0
676,0,0,0,0
677,0,0,0,0
678,0,0,0,0
679,0,0,0,0
680,0,0,0,0
681,0,0,0,0
682,0,0,0,0
683,0,0,0,0
684,0,0,0,0
685,0,0,0,0
686,0,0,0,0
687,0,0,0,0
688,616,480,69,100
689,606,460,63,103
690,606,455,70,95
691,608,452,71,88
692,611,454,73,89
693,611,449,73,82
694,612,450,73,74
695,614,454,86,90
696,610,448,70,75
697,612,448,74,76
698,610,448,61,70
699,611,449,68,76
700,610,450,69,71
701,608,453,70,74
702,611,453,66,83
703,611,453,61,71
704,611,456,64,74
705,614,457,74,86
706,608,453,61,78
707,610,455,59,73
708,606,454,61,79
709,610,457,56,65
710,608,455,60,74
711,609,455,60,71
712,608,455,60,73
713,610,454,65,89
714,609,458,61,76
715,607,454,59,70
716,609,458,71,85
717,608,455,59,73
718,607,456,63,74
719,607,458,64,79
720,606,460,61,81
721,607,456,60,67
722,609,457,55,78
723,606,456,62,77
724,612,462,70,78
725,612,461,67,79
726,612,460,69,90
727,610,457,64,76
728,608,455,59,73
729,609,458,61,78
730,609,457,55,72
731,608,456,68,89
732,610,457,58,71
733,609,455,58,68
734,610,458,57,82
735,609,459,52,66
736,608,461,51,77
737,603,463,48,88
738,600,466,51,88
739,589,466,45,96
740,577,470,64,93
741,575,473,31,92
742,0,0,0,0
743,0,0,0,0
744,0,0,0,0
745,0,0,0,0
746,0,0,0,0
747,0,0,0,0
748,360,287,20,17
749,358,286,21,21
750,357,286,18,20
751,355,286,24,24
752,353,285,20,19
753,353,286,17,17
754,351,286,24,17
755,351,285,19,19
756,350,285,20,16
757,349,284,22,17
758,349,283,21,19
759,347,282,22,20
760,346,283,25,19
761,345,282,23,17
762,344,282,25,23
763,342,283,24,19
764,341,284,22,19
765,340,284,23,18
766,340,286,29,26
767,339,288,24,20
768,340,290,21,21
769,340,290,21,17
770,340,293,19,15
771,342,293,28,19
772,343,293,21,18
773,345,293,26,27
774,347,293,20,18
775,352,300,25,17
776,350,291,26,30
777,352,291,30,30
778,353,290,22,22
779,358,314,22,17
780,357,289,23,21
781,356,284,19,19
782,356,283,27,26
783,358,282,23,22
784,361,282,20,19
785,360,287,20,17
786,361,279,19,18
787,362,277,18,20
788,364,275,18,19
789,367,274,23,20
790,370,273,19,20
791,373,270,19,21
792,377,268,22,24
793,381,267,23,26
794,388,267,25,23
795,392,267,20,25
796,395,268,14,23
797,397,268,17,24
798,398,270,19,20
799,398,272,17,20
800,395,271,20,26
801,392,270,22,24
802,389,270,20,23
803,384,268,18,24
804,379,266,15,20
805,374,266,22,22
806,371,265,15,16
807,366,268,16,18
808,340,297,20,19
809,0,0,0,0
810,0,0,0,0
811,0,0,0,0
812,0,0,0,0
813,344,300,19,17
814,335,281,19,19
815,343,298,24,29
816,0,0,0,0
817,344,295,16,15
818,344,298,24,23
819,344,303,30,30
820,0,0,0,0
821,0,0,0,0
822,0,0,0,0
823,0,0,0,0
824,0,0,0,0
825,0,0,0,0
826,0,0,0,0
827,0,0,0,0
828,0,0,0,0
829,0,0,0,0
830,0,0,0,0
831,0,0,0,0
832,0,0,0,0
833,426,198,38,42
834,0,0,0,0
835,0,0,0,0
836,0,0,0,0
837,0,0,0,0
838,0,0,0,0
839,271,303,30,25
840,269,307,33,29
841,269,308,33,30
842,268,311,32,27
843,268,311,33,30
844,267,311,35,23
845,266,309,31,30
846,265,309,27,28
847,264,307,30,28
848,263,308,33,26
849,263,306,33,30
850,264,307,29,29
851,265,307,30,30
852,263,307,30,30
853,264,308,30,30
854,263,307,28,30
855,264,308,28,24
856,264,309,31,28
857,263,307,29,26
858,263,308,26,27
859,263,307,30,30
860,262,308,27,26
861,261,309,30,28
862,262,308,30,30
863,260,308,25,27
864,260,308,24,26
865,262,308,31,32
866,260,307,27,29
867,260,307,30,29
868,260,307,30,30
869,259,307,27,26
870,260,308,29,28
871,260,308,30,29
872,259,308,26,30
873,261,309,30,30
874,261,308,30,27
875,260,307,29,28
876,261,308,30,30
877,261,308,27,26
878,260,307,29,25
879,261,308,30,28
880,261,308,33,33
881,260,308,34,34
882,259,309,30,27
883,261,308,26,29
884,262,307,31,29
885,262,309,30,26
886,261,309,30,30
887,261,308,26,25
888,260,308,27,26
889,261,307,30,33
890,261,309,27,27
891,260,308,30,29
892,261,308,29,31
893,260,308,30,27
894,262,308,27,28
895,262,308,26,29
896,261,309,29,28
897,262,308,29,26
898,261,309,27,29
899,262,309,30,30
900,261,309,27,25
901,262,309,32,30
902,261,308,30,26
903,261,308,28,28
904,261,309,30,30
905,261,308,30,29
906,260,309,28,29
907,261,308,33,33
908,261,308,31,31
909,261,308,30,30
910,262,308,25,29
911,260,308,28,28
912,261,307,28,29
913,261,306,28,28
914,261,308,26,22
915,261,307,30,30
916,261,307,30,34
917,263,307,30,30
918,262,308,30,25
919,261,307,28,30
920,0,0,0,0
921,0,0,0,0
922,0,0,0,0
923,0,0,0,0
924,0,0,0,0
925,0,0,0,0
926,266,309,25,24
927,268,309,30,22
928,269,307,27,20
929,0,0,0,0
930,0,0,0,0
931,0,0,0,0
932,0,0,0,0
933,281,294,30,30
934,0,0,0,0
935,0,0,0,0
936,0,0,0,0
937,0,0,0,0
938,0,0,0,0
939,0,0,0,0
940,0,0,0,0
941,0,0,0,0
942,0,0,0,0
943,0,0,0,0
944,334,270,36,36
945,335,269,45,46
946,335,265,42,38
947,333,260,46,34
948,330,256,42,35
949,327,254,44,27
950,324,256,43,26
951,322,254,45,30
952,320,252,44,28
953,319,250,40,24
954,319,248,43,25
955,322,242,31,19
956,320,239,38,25
957,319,241,35,24
958,318,238,35,22
959,317,235,33,17
960,317,235,46,22
961,318,231,47,27
962,321,226,49,29
963,321,223,43,30
964,0,0,0,0
965,322,217,35,21
966,323,220,44,20
967,323,215,35,24
968,324,214,36,20
969,327,211,34,27
970,329,207,35,20
971,331,205,33,26
972,333,203,35,29
973,334,201,38,24
974,335,201,36,20
975,0,0,0,0
976,337,207,34,22
977,339,210,27,17
978,339,208,31,30
979,339,208,27,20
980,341,205,28,20
981,341,204,29,29
982,341,198,29,23
983,342,193,30,20
984,0,0,0,0
985,0,0,0,0
986,0,0,0,0
987,0,0,0,0
988,0,0,0,0
989,0,0,0,0
990,342,166,35,18
991,0,0,0,0
992,0,0,0,0
993,0,0,0,0
994,0,0,0,0
995,0,0,0,0
996,0,0,0,0
997,0,0,0,0
998,348,177,47,37
999,0,0,0,0
1000,348,183,57,43
1001,0,0,0,0
1002,0,0,0,0
1003,0,0,0,0
1004,337,162,37,28
1005,0,0,0,0
1006,0,0,0,0
1007,261,212,42,48
1008,0,0,0,0
1009,0,0,0,0
1010,0,0,0,0
1011,0,0,0,0
1012,0,0,0,0
1013,0,0,0,0
1014,340,199,28,26
1015,0,0,0,0
1016,0,0,0,0
1017,341,193,30,22
1018,0,0,0,0
1019,0,0,0,0
1020,0,0,0,0
1021,0,0,0,0
1022,0,0,0,0
1023,0,0,0,0
1024,0,0,0,0
1025,0,0,0,0
1026,331,173,49,40
1027,334,167,41,28
1028,0,0,0,0
1029,332,175,40,15
1030,335,172,44,20
1031,333,173,44,17
1032,335,172,45,24
1033,0,0,0,0
1034,0,0,0,0
1035,0,0,0,0
1036,0,0,0,0
1037,0,0,0,0
1038,0,0,0,0
1039,0,0,0,0
1040,0,0,0,0
1041,0,0,0,0
1042,0,0,0,0
1043,0,0,0,0
1044,0,0,0,0
1045,0,0,0,0
1046,0,0,0,0
1047,0,0,0,0
1048,0,0,0,0
1049,0,0,0,0
1050,0,0,0,0
1051,0,0,0,0
1052,0,0,0,0
1053,264,219,50,58
1054,0,0,0,0
1055,0,0,0,0
1056,0,0,0,0
1057,0,0,0,0
1058,0,0,0,0
1059,0,0,0,0
1060,0,0,0,0
1061,315,214,95,130
1062,0,0,0,0
1063,0,0,0,0
1064,0,0,0,0
1065,0,0,0,0
1066,348,286,22,20
1067,350,288,19,16
1068,348,289,24,27
1069,350,287,18,19
1070,352,250,27,19
1071,351,292,16,16
1072,351,290,20,18
1073,350,289,19,18
1074,350,291,19,16
1075,350,288,18,15
1076,349,291,24,20
1077,349,289,19,19
1078,349,288,21,30
1079,350,289,21,16
1080,348,290,24,24
1081,349,287,23,21
1082,349,286,23,17
1083,349,284,22,18
1084,348,283,25,22
1085,350,283,21,15
1086,350,275,22,15
1087,348,282,20,18
1088,350,282,23,14
1089,350,283,27,17
1090,348,283,21,17
1091,350,283,25,17
1092,349,281,23,21
1093,349,280,16,13
1094,349,282,23,16
1095,348,283,20,18
1096,348,285,25,18
1097,348,285,19,16
1098,347,287,22,18
1099,348,289,19,19
1100,349,289,17,16
1101,351,289,18,15
1102,348,291,22,21
1103,350,289,29,22
1104,350,289,17,14
1105,349,288,20,17
1106,352,275,19,16
1107,350,290,17,17
1108,352,288,17,17
1109,349,292,21,20
1110,352,287,21,13
1111,350,288,20,16
1112,350,286,20,17
1113,349,286,21,16
1114,349,283,24,17
1115,351,283,21,15
1116,351,281,26,17
1117,350,279,19,11
1118,351,281,22,19
1119,350,280,23,17
1120,352,281,26,22
1121,0,0,0,0
1122,352,279,23,16
1123,350,284,22,17
1124,350,281,21,14
1125,351,281,29,21
1126,349,284,22,15
1127,349,284,20,17
1128,349,286,19,17
1129,349,287,20,17
1130,351,289,20,18
1131,352,290,25,27
1132,349,292,19,18
1133,349,290,24,24
1134,351,291,24,19
1135,351,292,24,21
1136,352,290,17,18
1137,349,298,22,24
1138,349,293,21,20
1139,351,290,19,17
1140,351,289,20,17
1141,350,290,20,17
1142,350,288,20,21
1143,348,285,19,17
1144,350,288,24,22
1145,351,281,24,19
1146,352,278,22,15
1147,352,277,23,16
1148,352,276,26,17
1149,351,277,22,18
1150,0,0,0,0
1151,353,278,23,16
1152,353,277,28,21
1153,351,287,26,16
1154,352,276,27,20
1155,352,278,29,19
1156,351,278,21,14
1157,351,280,28,20
1158,350,283,24,21
1159,351,286,22,21
1160,350,290,23,23
1161,350,292,18,22
1162,353,290,20,19
1163,353,290,18,18
1164,356,290,22,17
1165,357,283,21,15
1166,0,0,0,0
1167,358,274,22,16
1168,360,271,18,15
1169,361,270,18,17
1170,363,272,20,17
1171,363,272,21,17
1172,364,276,25,20
1173,366,277,24,19
1174,0,0,0,0
1175,365,286,24,31
1176,370,275,24,24
1177,0,0,0,0
1178,379,296,24,30
1179,376,281,21,23
1180,0,0,0,0
1181,0,0,0,0
1182,0,0,0,0
1183,381,282,30,30
1184,0,0,0,0
1185,0,0,0,0
1186,0,0,0,0
1187,404,253,30,30
1188,0,0,0,0
1189,433,262,30,34
1190,0,0,0,0
1191,0,0,0,0
1192,0,0,0,0
1193,0,0,0,0
1194,400,244,17,24
1195,0,0,0,0
1196,0,0,0,0
1197,384,240,31,31
1198,0,0,0,0
1199,378,245,30,30
1200,0,0,0,0
1201,0,0,0,0
1202,0,0,0,0
1203,419,252,30,27
1204,0,0,0,0
1205,0,0,0,0
1206,0,0,0,0
1207,0,0,0,0
1208,0,0,0,0
1209,414,225,32,37
1210,0,0,0,0
1211,0,0,0,0
1212,344,259,25,20
1213,338,255,22,22
1214,334,253,20,32
1215,333,249,26,29
1216,333,247,26,32
1217,333,246,29,32
1218,331,246,29,30
1219,329,248,28,33
1220,327,253,28,30
1221,325,258,32,28
1222,327,258,32,30
1223,329,258,28,27
1224,330,257,30,34
1225,331,256,30,30
1226,332,256,30,30
1227,333,254,31,29
1228,333,253,30,30
1229,334,253,30,30
1230,334,252,30,27
1231,333,252,31,29
1232,333,252,31,30
1233,333,251,31,27
1234,334,251,37,33
1235,335,249,35,30
1236,337,248,34,27
1237,342,245,29,32
1238,346,244,29,30
1239,351,241,23,30
1240,356,238,21,34
1241,360,238,22,34
1242,363,241,24,35
1243,365,243,28,33
1244,365,244,28,31
1245,367,246,24,30
1246,367,246,26,29
1247,366,245,31,27
1248,366,244,32,26
1249,364,243,30,24
1250,364,243,32,27
1251,362,243,33,33
1252,362,243,28,27
1253,361,245,30,27
1254,360,243,28,28
1255,359,245,29,30
1256,358,244,32,32
1257,359,244,33,32
1258,358,245,32,31
1259,358,244,32,33
1260,357,244,30,29
1261,358,244,34,34
1262,358,244,33,32
1263,359,245,33,33
1264,359,244,34,35
1265,359,244,33,35
1266,359,241,32,30
1267,359,238,33,30
1268,357,232,31,30
1269,356,224,32,30
1270,350,214,27,34
1271,350,206,30,30
1272,344,197,30,30
1273,334,197,29,30
1274,330,204,32,35
1275,325,213,30,31
1276,324,227,36,38
1277,328,234,34,30
1278,332,239,29,28
1279,338,242,29,25
1280,345,242,31,33
1281,354,241,33,28
1282,360,239,32,30
1283,368,236,29,30
1284,377,236,30,32
1285,379,232,30,33
1286,382,229,28,37
1287,380,226,23,36
1288,382,224,23,36
1289,383,223,32,39
1290,385,223,32,36
1291,386,225,30,37
1292,386,231,33,44
1293,387,235,33,35
1294,382,239,34,36
1295,381,238,33,32
1296,381,238,36,34
1297,380,237,32,34
1298,378,237,33,31
1299,376,235,31,35
1300,377,236,34,33
1301,376,235,34,32
1302,376,234,35,33
1303,376,233,35,31
1304,376,232,37,36
1305,376,232,37,32
1306,375,232,32,31
1307,375,231,36,31
1308,375,232,32,33
1309,374,233,32,33
1310,372,234,36,32
1311,372,234,33,31
1312,370,234,38,37
1313,371,233,38,33
1314,372,234,34,32
1315,372,233,42,36
1316,374,232,39,33
1317,374,233,32,35
1318,375,233,35,34
1319,377,231,33,37
1320,377,233,34,37
1321,374,231,29,38
1322,370,231,27,30
1323,365,232,27,28
1324,360,233,31,28
1325,354,238,30,28
1326,348,241,35,30
1327,344,239,35,30
1328,339,236,29,32
1329,334,230,29,33
1330,329,225,30,32
1331,328,222,27,34
1332,330,216,29,35
1333,334,212,33,38
1334,340,210,34,36
1335,347,208,31,33
1336,360,206,30,42
1337,376,209,36,39
1338,402,209,37,47
1339,408,212,43,44
1340,412,214,41,44
1341,414,213,44,45
1342,416,211,46,46
1343,417,211,45,44
1344,418,212,44,43
1345,418,212,43,42
1346,419,212,43,47
1347,420,211,44,43
1348,420,211,42,42
1349,421,212,44,40
1350,420,211,44,43
1351,420,211,46,46
1352,419,211,45,44
1353,418,210,43,45
1354,416,212,46,49
1355,412,214,46,41
1356,405,215,37,36
1357,394,217,35,32
1358,383,218,30,30
1359,376,212,34,29
1360,373,206,37,30
1361,372,202,35,32
1362,372,198,35,35
1363,373,197,31,28
